"","movie_id","title","release_year","budget","revenue","vote_average","collection_id","yearly_rank","rev_adj","bud_adj","profit","profit_adj","is_sequel","movie_order"
"1422",1497,"Teenage Mutant Ninja Turtles II: The Secret of the Ooze",1991,25000000,78656813,6.2,1582,19,175978868.954688,55932494.0341431,53656813,120046374.920545,"Yes",2
"1423",10333,"The Prince of Tides",1991,30000000,74787599,6.6,NA,20,167322277.395815,67118992.8409717,44787599,100203284.554844,"No",1
"1424",11384,"The Hard Way",1991,24000000,65595485,6.141,NA,21,146756762.937169,53695194.2727774,41595485,93061568.6643915,"No",1
"1425",10276,"What About Bob?",1991,35000000,63710000,6.86,NA,22,142538367.79661,78305491.6478003,28710000,64232876.1488099,"No",1
"1426",9319,"The Last Boy Scout",1991,29000000,59500000,6.817,NA,23,133119335.801261,64881693.079606,30500000,68237642.7216546,"No",1
"1427",4032,"My Girl",1991,17000000,59490000,7.4,85960,24,133096962.803647,38034095.9432173,42490000,95062866.8604296,"No",1
"1428",650,"Boyz n the Hood",1991,6500000,57504069,7.6,NA,25,128653839.851258,14542448.4488772,51004069,114111391.402381,"No",1
"1429",812,"Aladdin",1992,28000000,504050219,7.649,86027,1,1094559209.94522,60802786.5542226,476050219,1033756423.391,"No",1
"1430",619,"The Bodyguard",1992,25000000,411006740,6.7,NA,2,892512681.591674,54288202.2805559,386006740,838224479.311118,"No",1
"1431",772,"Home Alone 2: Lost in New York",1992,18000000,358994850,6.759,9888,3,779567401.379113,39087505.6420002,340994850,740479895.737113,"Yes",2
"1432",402,"Basic Instinct",1992,49000000,352927224,6.9,86336,4,766391381.073082,106404876.46989,303927224,659986504.603193,"No",1
"1433",943,"Lethal Weapon 3",1992,35000000,321700000,6.695,945,5,698580586.946193,76003483.1927783,286700000,622577103.753415,"Yes",3
"1434",364,"Batman Returns",1992,80000000,2.8e+08,6.932,120794,6,608027865.542226,173722247.297779,2e+08,434305618.244447,"Yes",2
"1435",881,"A Few Good Men",1992,40000000,243240178,7.548,NA,7,528202879.440897,86861123.6488894,203240178,441341755.792007,"No",1
"1436",2005,"Sister Act",1992,31000000,231605150,6.8,103573,8,502937089.29674,67317370.8278893,200605150,435619718.46885,"No",1
"1437",6114,"Bram Stoker's Dracula",1992,40000000,215862692,7.5,NA,9,468751899.524853,86861123.6488894,175862692,381890775.875964,"No",1
"1438",8872,"Wayne's World",1992,20000000,183097323,6.694,8979,10,397600980.322091,43430561.8244447,163097323,354170418.497646,"No",1
"1439",9869,"Patriot Games",1992,45000000,178100000,6.68,192492,11,386749153.04668,97718764.1050006,133100000,289030388.94168,"Yes",2
"1440",8077,"Alien³",1992,50000000,159773545,6.37,8091,12,346952741.20166,108576404.561112,109773545,238376336.640548,"Yes",3
"1441",33,"Unforgiven",1992,14400000,159157447,7.9,NA,13,345614867.087714,31270004.5136002,144757447,314344862.574114,"No",1
"1442",8845,"Under Siege",1992,35000000,156563139,6.3,112399,14,339981254.388432,76003483.1927783,121563139,263977771.195653,"No",1
"1443",9374,"Death Becomes Her",1992,55000000,1.49e+08,6.8,NA,15,323557685.592113,119434045.017223,9.4e+07,204123640.57489,"No",1
"1444",11806,"Beethoven",1992,NA,147214049,5.8,168880,16,319679442.826067,NA,147214049,319679442.826067,"No",1
"1445",11259,"Far and Away",1992,60000000,137783840,6.8,NA,17,299201479.07647,130291685.473334,77783840,168909793.603136,"No",1
"1446",9475,"Scent of a Woman",1992,31000000,134100000,7.791,NA,18,291201917.032902,67317370.8278893,103100000,223884546.205013,"No",1
"1447",11287,"A League of Their Own",1992,40000000,132440069,7.196,NA,19,287597330.236911,86861123.6488894,92440069,200736206.588022,"No",1
"1448",11066,"Boomerang",1992,40000000,131052444,5.7,NA,20,284584063.569329,86861123.6488894,91052444,197722939.92044,"No",1
"1449",10326,"Forever Young",1992,20000000,1.28e+08,6.488,NA,21,277955595.676446,43430561.8244447,1.08e+08,234525033.852001,"No",1
"1450",2322,"Sneakers",1992,23000000,105232691,6.9,NA,22,228515744.621409,49945146.0981114,82232691,178570598.523298,"No",1
"1451",9349,"Universal Soldier",1992,23000000,94999898,6.3,10713,23,206294947.170247,49945146.0981114,71999898,156349801.072136,"No",1
"1452",10407,"Housesitter",1992,26000000,94900635,6.122,NA,24,206079394.777328,56459730.3717781,68900635,149619664.40555,"No",1
"1453",10158,"White Men Can't Jump",1992,31000000,90753806,6.639,NA,25,197074439.114333,67317370.8278893,59753806,129757068.286444,"No",1
"1454",329,"Jurassic Park",1993,63000000,920100000,7.951,328,1,1940739037.72714,132883990.193251,857100000,1807855047.53389,"No",1
"1455",788,"Mrs. Doubtfire",1993,25000000,441286195,7.192,NA,2,930791593.790427,52731742.1401788,416286195,878059851.650248,"No",1
"1456",424,"Schindler's List",1993,22000000,321365567,8.567,NA,3,677846648.471054,46403933.0833574,299365567,631442715.387697,"No",1
"1457",37233,"The Firm",1993,42000000,270248367,6.7,NA,4,570026688.097936,88589326.7955004,228248367,481437361.302436,"No",1
"1458",4478,"Indecent Proposal",1993,38000000,266614059,6.4,NA,5,562360952.405377,80152248.0530718,228614059,482208704.352305,"No",1
"1459",9350,"Cliffhanger",1993,70000000,255000211,6.5,1120657,6,537864214.885728,147648877.992501,185000211,390215336.893227,"No",1
"1460",858,"Sleepless in Seattle",1993,21000000,227799884,6.7,NA,7,480491389.706026,44294663.3977502,206799884,436196726.308276,"No",1
"1461",9800,"Philadelphia",1993,26000000,206678440,7.718,NA,8,435940568.160577,54841011.825786,180678440,381099556.334791,"No",1
"1462",9944,"The Pelican Brief",1993,45000000,195268056,6.601,NA,9,411872991.08824,94917135.8523219,150268056,316955855.235918,"No",1
"1463",5503,"The Fugitive",1993,44000000,183875799,7.5,721111,10,387843648.747494,92807866.1667147,139875799,295035782.580779,"No",1
"1464",9386,"In the Line of Fire",1993,40000000,1.77e+08,7,NA,11,373340734.352466,84370787.4242861,1.37e+08,288969946.92818,"No",1
"1465",864,"Cool Runnings",1993,14000000,154856263,6.995,NA,12,326633621.172309,29529775.5985001,140856263,297103845.573808,"No",1
"1466",1634,"Free Willy",1993,20000000,153698625,6.171,9328,13,324191850.432002,42185393.7121431,133698625,282006456.719859,"No",1
"1467",1049,"Sommersby",1993,30000000,140081992,6.3,NA,14,295470699.225064,63278090.5682146,110081992,232192608.656849,"No",1
"1468",9593,"Last Action Hero",1993,85000000,137300000,6.464,NA,15,289602727.833862,179287923.276608,52300000,110314804.557254,"No",1
"1469",9559,"A Perfect World",1993,30000000,135100000,7.48,NA,16,284962334.525526,63278090.5682146,105100000,221684243.957312,"No",1
"1470",9255,"Hot Shots! Part Deux",1993,25000000,133752825,6.5,52988,17,282120779.136819,52731742.1401788,108752825,229389036.99664,"Yes",2
"1471",10438,"Beethoven's 2nd",1993,15000000,118243066,5.5,168880,18,249406514.647046,31639045.2841073,103243066,217767469.362938,"Yes",2
"1472",12139,"Dennis the Menace",1993,35000000,117270765,5.9,195441,19,247355669.62246,73824438.9962503,82270765,173531230.62621,"No",1
"1473",867,"Sliver",1993,40000000,116300000,5.5,NA,20,245308064.436112,84370787.4242861,76300000,160937277.011826,"No",1
"1474",10057,"The Three Musketeers",1993,30000000,111898845,6.401,NA,21,236024841.612954,63278090.5682146,81898845,172746751.044739,"No",1
"1475",7007,"Rising Sun",1993,40000000,107198790,6.159,NA,22,226111158.080767,84370787.4242861,67198790,141740370.656481,"No",1
"1476",12121,"Made in America",1993,22000000,104942695,5.5,NA,23,221352445.289417,46403933.0833574,82942695,174948512.20606,"No",1
"1477",11566,"Dave",1993,28000000,9.2e+07,6.7,NA,24,194052811.075858,59059551.1970003,6.4e+07,134993259.878858,"No",1
"1478",9479,"The Nightmare Before Christmas",1993,18000000,75634409,7.839,NA,25,159533366.092513,37966854.3409287,57634409,121566511.751584,"No",1
"1479",8587,"The Lion King",1994,45000000,763455561,8.256,94032,1,1569412165.56815,92505118.907067,718455561,1476907046.66108,"No",1
"1480",13,"Forrest Gump",1994,55000000,677387716,8.47,NA,2,1392485138.10592,113061811.997526,622387716,1279423326.1084,"No",1
